4,1,0.03562555849645766
4,2,0.05007299744936414
4,3,0.03116505859583314
4,5,0.04974370474725469
4,6,0.03111239137923514
4,7,0.021202678204167665
4,8,0.013090887480441698
4,9,0.01054105617691424
4,10,0.01170231744886641
4,11,0.016412067055492988
4,12,0.018752779140726646
4,13,0.037092656213870256
4,14,0.03951530312028143
4,15,0.017444853869931748
4,16,0.03277919594786391
4,17,0.011271262121136404
4,18,0.011484295269009239
4,19,0.015014157965053879
4,20,0.019807684404356197
4,21,0.031575798123684315
4,22,0.02559638895959942
4,23,0.016718873855263872
4,24,0.016357737835821166
4,25,0.012625284323762661
4,26,0.013013029793417176
4,27,0.014023055844491414
4,28,0.013216911699041439
4,29,0.011571641670818507
4,30,0.009912154700539789
4,31,0.01086435308273111
4,32,0.01226263368376187
4,33,0.010121337232817077
4,34,0.009578934963900608
4,35,0.008805823018876622
4,36,0.00790860109492954
4,37,0.00785325194186664
4,38,0.007783885989179312
4,39,0.007244469688647531
4,40,0.00702525198582518
4,41,0.006717088960018377
4,42,0.00633169672126381
4,43,0.005941553954419503
4,44,0.005594905923806679
4,45,0.005449808258668631
4,46,0.005077731587465575
4,47,0.0052204686276727105
4,48,0.005070672675685214
4,49,0.004976509492245687
4,50,0.0048478631333863514
4,51,0.004464190723390837
4,52,0.004457575153458619
4,53,0.00449428254539263
4,54,0.004212574708419424
4,55,0.003991700373874467
4,56,0.0068645447693477185
4,57,0.008139924045509011
4,58,0.0086858197350469
4,59,0.009410890530952313
4,60,0.009522283815238461
4,61,0.008152894575534142
4,62,0.007394251249166427
4,63,0.007636084642565968
4,64,0.006491409019978196
4,65,0.006570710181669861
4,66,0.006753305109535609
4,67,0.00685943769152105
4,68,0.006768512113638404
4,69,0.0061451755197645674
4,70,0.005965482698929644
4,71,0.0058962178852981295
4,72,0.005238694810905895
4,73,0.005274110431733127
4,74,0.0048823057544079675
4,75,0.004804271111259925
4,76,0.006375045981004604
4,77,0.05142968091259112
8,1,0.010215826622470243
8,2,0.009804175594719704
8,3,0.017793690371039846
8,4,0.01218478082454517
8,5,0.015403556776104837
8,6,0.02092434998526195
8,7,0.031475400248362276
8,9,0.0057010350668401395
8,10,0.006222382386537881
8,11,0.007389633446690459
8,12,0.007510725648833084
8,13,0.009368636516746662
8,14,0.01020583127836016
8,15,0.00823474880144377
8,16,0.010737502782973774
8,17,0.006617422387043503
8,18,0.0070440513801935875
8,19,0.008566605272914139
8,20,0.010775275697370981
8,21,0.01261786306886804
8,22,0.015201086061949691
8,23,0.012622603676252073
8,24,0.037552873075050223
8,25,0.009376908944692083
8,26,0.011447203840609954
8,27,0.014587952888083509
8,28,0.026322704507632196
8,29,0.012352587825338286
8,30,0.011666077062584898
8,31,0.019518237188337603
8,32,0.1262948530368907
8,33,0.033789267683232434
8,34,0.023322060384345082
8,35,0.02134496949994199
8,36,0.017425478543345866
8,37,0.014721694976970907
8,38,0.015578561804414139
8,39,0.01432774732906094
8,40,0.01245557692304493
8,41,0.012228825802041727
8,42,0.010769284402966544
8,43,0.009757903705240977
8,44,0.00825892608898212
8,45,0.008279957672642531
8,46,0.007601472426446948
8,47,0.007592738938775354
8,48,0.007440641343280472
8,49,0.006786272884237964
8,50,0.006727694514793492
8,51,0.0060809023785217894
8,52,0.006209443583973847
8,53,0.005767001989588674
8,54,0.005431309170098474
8,55,0.005233439132170932
8,56,0.00704479463898019
8,57,0.009415019701942787
8,58,0.011534542597559273
8,59,0.015259167025244047
8,60,0.019477034072464032
8,61,0.013516269106428214
8,62,0.008757099133347919
8,63,0.010173467844572345
8,64,0.006791510484087892
8,65,0.007757742964947979
8,66,0.008838352451639556
8,67,0.009992789498636325
8,68,0.010657238299554771
8,69,0.009702142911155199
8,70,0.007367260162812624
8,71,0.00824128708118654
8,72,0.006727609873582405
8,73,0.007109057163855214
8,74,0.005790100159597153
8,75,0.006057699913166159
8,76,0.00432811054337216
8,77,0.012593950929008156
60,1,0.005891208154768797
60,2,0.005995040120631197
60,3,0.008167353454634332
60,4,0.007135093138565714
60,5,0.00879982057981057
60,6,0.00950634330167098
60,7,0.011898636468582592
60,8,0.01567951833476081
60,9,0.004327289393383792
60,10,0.004779367240076591
60,11,0.0054778822391052615
60,12,0.00536044301228343
60,13,0.0062267014101211856
60,14,0.006834598456214155
60,15,0.00626295637716118
60,16,0.007399452496613923
60,17,0.005360270374479625
60,18,0.005852977086097738
60,19,0.006954346478759077
60,20,0.008361178179833359
60,21,0.00857897246512767
60,22,0.010277321509651799
60,23,0.01068406891429681
60,24,0.016516676209524694
60,25,0.008559959903831642
60,26,0.011211757317942682
60,27,0.014432428591300775
60,28,0.025349516083451627
60,29,0.014196454791667281
60,30,0.01577305223208628
60,31,0.043826482349056485
60,32,0.01832436526699276
